"provision_id";"country";"source_id";"source_title";"source_file";"source_type";"normative_rank";"article";"subdivision";"citation";"provision_text";"mechanism";"right_dimension";"actor";"authority";"obligation_or_faculty";"procedure";"requirement";"restriction";"remedy";"sanction_or_accountability";"legal_anchor_type";"anchor_strength";"operational_dependence";"gap_type";"confidence";"manual_review_required";"notes"
"CRC-CE-0030";"Costa Rica";"CRC-CE";"CÓDIGO ELECTORAL";"codigo_electoral_costa_rica.md";"codigo_ley";"3";"30";"";"CRC-CE 30";"Juntas electorales Las juntas electorales serán juntas cantonales, una en cada cantón, y juntas receptoras de votos, tantas como llegue a establecer el Tribunal para cada elección en cada distrito electoral, de acuerdo con este Código. El Tribunal también reglamentará la instalación de las juntas receptoras de votos, para permitir el sufragio de los privados de libertad y de los ciudadanos costarricenses en el extranjero. El cargo de miembro de las juntas electorales es honorífico y obligatorio; con la salvedad del artículo 32 de este Código, lleva adscrita inmunidad; por ello, desde el nombramiento hasta la declaratoria de elección correspondiente, no podrá detenerse a ningún miembro de la junta, excepto si media orden escrita de un juez competente o en caso de haber sido sorprendido por la autoridad en flagrante delito. Igual protección tendrá el elector durante el día de las elecciones. Por ser las juntas organismos electorales, sus miembros son funcionarios públicos en el ejercicio del cargo.";"vote";"active_suffrage";"Juntas_Electorales|Ciudadanos";"";"obligation";"";"";"yes";"";"";"statutory";"4";"low";"none_detected";"high";"false";""
"CRC-CE-0031";"Costa Rica";"CRC-CE";"CÓDIGO ELECTORAL";"codigo_electoral_costa_rica.md";"codigo_ley";"3";"31";"";"CRC-CE 31";"Requisitos para integrar las juntas electorales Para ser integrante de una junta electoral se requiere: > **a)** Ser ciudadano en ejercicio. > > **b)** No tener motivo de impedimento legal. > > **c)** Saber leer y escribir. El TSE nombrará a los integrantes de las juntas cantonales y, a propuesta de estas, a los de las juntas receptoras de votos. Para nombrar a los integrantes se tomarán en cuenta las propuestas hechas por los partidos políticos interesados, según lo regulado en este Código. Ninguna persona podrá ser nombrada como integrante de más de una junta electoral en una misma elección. Además, el Tribunal sustituirá del cargo, sin trámite alguno, a cualquiera de los integrantes designados originalmente en caso de fallecimiento o imposibilidad justificada para ejercer el cargo. También, podrá sustituir a las personas que no reúnan alguno de los requisitos anteriores, estén incluidas dentro de las prohibiciones señaladas en este Código o incumplan los deberes de su cargo. La junta cantonal correspondiente, por excepción y únicamente por el día de las elecciones, estará facultada para remover o sustituir a alguno de los integrantes de la junta receptora de votos, de conocer algún hecho que imposibilite el ejercicio del cargo por parte del integrante, acto que razonará y comunicará de inmediato al Tribunal. El Tribunal procurará que los integrantes de las juntas electorales sean electores del mismo cantón donde deban desempeñar sus funciones, a fin de facilitarles la emisión del voto. **\";"vote|political_parties|electoral_authority_internal_governance";"active_suffrage";"TSE|Juntas_Electorales|Partidos_Politicos|Ciudadanos";"TSE";"faculty";"";"";"";"";"";"statutory";"4";"medium";"none_detected";"high";"false";""
"CRC-CE-0032";"Costa Rica";"CRC-CE";"CÓDIGO ELECTORAL";"codigo_electoral_costa_rica.md";"codigo_ley";"3";"32";"";"CRC-CE 32";"Ejercicio del cargo El cargo de integrante de las juntas electorales es honorífico y obligatorio. Los integrantes de las juntas electorales deberán actuar con absoluta imparcialidad y acatar solamente el ordenamiento electoral y las instrucciones del TSE y de los asesores electorales, sin atender, en el ejercicio de sus funciones, la circunstancia de que un partido político los haya propuesto. La asistencia a las sesiones de las juntas electorales es obligatoria. El integrante de la junta remiso será conducido por la fuerza pública para que cumpla sus funciones, a petición de alguno de sus compañeros, del asesor electoral o del representante de cualquier partido político, sin perjuicio de las sanciones previstas en esta Ley.";"vote|political_parties|electoral_authority_internal_governance";"freedom_of_association";"TSE|Juntas_Electorales|Partidos_Politicos";"TSE";"obligation";"";"";"";"";"";"statutory";"4";"medium";"none_detected";"high";"false";""
"CRC-CE-0033";"Costa Rica";"CRC-CE";"CÓDIGO ELECTORAL";"codigo_electoral_costa_rica.md";"codigo_ley";"3";"33";"";"CRC-CE 33";"Miembros suplentes de las juntas electorales Cada uno de los miembros de las juntas electorales podrá contar con uno o dos suplentes, a fin de llenar sus ausencias temporales. Los partidos políticos que participen en los procesos electorales, sea a escala nacional, provincial o cantonal, tendrán la oportunidad de proponer a los miembros suplentes de las juntas electorales de su interés, cuyo nombramiento realizará el TSE. Dichas suplencias estarán sometidas, en lo conducente, a las mismas disposiciones establecidas para los miembros propietarios. Con las suplencias deberá procederse igual que al designar, admitir y juramentar a los propietarios. Perderá el derecho de proponer candidatos a las juntas, el partido político que, aunque se encuentre inscrito a escala nacional, provincial o cantonal, no inscriba oportunamente a sus candidatos a cargos de elección popular. Los integrantes de las juntas electorales podrán ser sustituidos cuando el delegado designado originalmente no pueda ejercer el cargo por muerte o cualquier otra causa justificada, a juicio del TSE o de la junta cantonal, según el caso. El partido correspondiente o, en su defecto, el Tribunal propondrá un nuevo integrante para sustituir al integrante que no pudo ejercer el cargo. Una vez vencido el período de juramentaciones a que se refiere el artículo 38 de este Código, los partidos no podrán proponer nuevas sustituciones.";"vote|political_parties|electoral_authority_internal_governance";"passive_suffrage";"TSE|Juntas_Electorales|Partidos_Politicos";"TSE";"faculty";"";"";"";"";"";"statutory";"4";"medium";"none_detected";"high";"false";""
"CRC-CE-0034";"Costa Rica";"CRC-CE";"CÓDIGO ELECTORAL";"codigo_electoral_costa_rica.md";"codigo_ley";"3";"34";"";"CRC-CE 34";"Locales para las juntas electorales Durante el ejercicio de sus funciones y mientras no tengan local propio, las juntas electorales ocuparán para sus labores, por propia autoridad, las escuelas y otros locales públicos que no estén prestando servicio y que consideren adecuados para ese objeto. Para sesionar en locales particulares necesitarán autorización del TSE. Todas las sesiones de las juntas electorales estarán sujetas al derecho de fiscalización y observación electoral.";"vote|transparency_and_accountability|electoral_authority_internal_governance";"";"TSE|Juntas_Electorales";"TSE";"";"";"";"";"";"";"statutory";"4";"medium";"corpus_incomplete";"high";"false";""
"CRC-CE-0035";"Costa Rica";"CRC-CE";"CÓDIGO ELECTORAL";"codigo_electoral_costa_rica.md";"codigo_ley";"3";"35";"";"CRC-CE 35";"Apelaciones y quejas Los acuerdos de las juntas cantonales y el conteo efectuado por las juntas receptoras de votos podrán apelarse ante el TSE, de conformidad con los procedimientos establecidos en este Código. La apelación, que no tendrá efecto suspensivo, deberá presentarla el fiscal o el representante de algún partido político participante en la elección y, bajo pena de inadmisibilidad, deberá ser fundamentada con ofrecimiento de las pruebas del caso. De las actuaciones de las juntas electorales, cualquier ciudadano o ciudadana podrá quejarse ante el Tribunal dentro del tercer día, excepto el día de las elecciones en que deberá hacerlo durante la misma jornada. El TSE resolverá sin mayor trámite y lo resuelto deberá acatarse de inmediato. **SECCIÓN II** **JUNTAS CANTONALES**";"vote|political_parties|electoral_remedies|electoral_authority_internal_governance";"freedom_of_association";"TSE|Juntas_Electorales|Partidos_Politicos";"TSE";"faculty";"";"";"yes";"yes";"yes";"statutory";"4";"medium";"none_detected";"high";"false";""
"CRC-CE-0036";"Costa Rica";"CRC-CE";"CÓDIGO ELECTORAL";"codigo_electoral_costa_rica.md";"codigo_ley";"3";"36";"";"CRC-CE 36";"Atribuciones de las juntas cantonales Corresponderá a las juntas cantonales lo siguiente: > **a)** Proponer al TSE los nombres de los miembros de las juntas receptoras de votos de su cantón. El Tribunal deberá realizar los nombramientos a más tardar dentro de los quince días posteriores al recibo de la propuesta. > > **b)** Coordinar sus actividades con la Dirección del Registro Electoral. > > **c)** Acondicionar los recintos electorales atendiendo las directrices de la Dirección del Registro Electoral. > > **d)** Recibir la documentación y los materiales electorales de la Dirección del Registro Electoral y distribuir a las juntas receptoras de votos. > > **e)** Entregar a la Dirección del Registro Electoral la documentación y los materiales electorales que reciba de las juntas receptoras de votos. > > **f)** Cualquier otra que determine la ley o disponga el Tribunal.";"vote|electoral_authority_internal_governance";"";"TSE|Juntas_Electorales";"TSE";"";"yes";"";"";"";"";"statutory";"4";"low";"none_detected";"high";"false";""
"CRC-CE-0037";"Costa Rica";"CRC-CE";"CÓDIGO ELECTORAL";"codigo_electoral_costa_rica.md";"codigo_ley";"3";"37";"";"CRC-CE 37";"Integración de las juntas cantonales Las juntas cantonales estarán integradas por un elector propuesto por cada uno de los partidos políticos participantes en la elección con candidaturas inscritas en esa circunscripción. Tres meses antes de una elección y por medio de la presidencia del comité ejecutivo superior del partido o del presidente del comité ejecutivo de la asamblea de cantón, cada partido político comunicará, por escrito, al TSE los nombres de sus proposiciones para propietarios y suplentes del respectivo cantón. Si no lo hace, perderá todo derecho a proponer miembros en la respectiva junta. Dentro de los tres días posteriores al vencimiento de ese término, el Tribunal se pronunciará sobre las designaciones de las personas propuestas. Si alguna de las propuestas no está conforme a derecho, lo comunicará al partido para la sustitución correspondiente, y publicará en el diario oficial La Gaceta el acuerdo en el que declara integradas las juntas cantonales, siguiendo el mismo orden de la División territorial electoral.";"political_parties|electoral_authority_internal_governance";"passive_suffrage";"TSE|Partidos_Politicos";"TSE";"";"yes";"";"";"";"";"statutory";"4";"medium";"none_detected";"high";"false";""
"CRC-CE-0038";"Costa Rica";"CRC-CE";"CÓDIGO ELECTORAL";"codigo_electoral_costa_rica.md";"codigo_ley";"3";"38";"";"CRC-CE 38";"Instalación de las juntas cantonales Dentro de los ocho días posteriores a la publicación del acuerdo indicado en el artículo anterior, los integrantes de las juntas cantonales concurrirán a prestar juramento ante el asesor electoral que el Tribunal designe o la autoridad de policía del lugar respectivo. En la instalación de las juntas cantonales, el asesor electoral o la autoridad de policía recibirán el voto de cada persona designada en propiedad y, en ausencia de esta, de quien ejerza su suplencia, para los cargos de presidente y secretario. Se tendrán por elegidos a quienes hayan obtenido el mayor número de votos de los presentes; en caso de empate, decidirá la suerte. Luego, se señalarán el local y las horas de trabajo. Esta fijación podrá variarse con posterioridad, pero el cambio no surtirá efecto sino hasta dos días después de comunicada en la forma establecida en este Código. La ausencia de una o varias personas designadas en propiedad y de sus respectivos suplentes no impedirá la instalación, siempre que al menos hayan concurrido dos de sus integrantes, sin perjuicio de que luego se complete la juramentación.";"vote";"active_suffrage";"";"";"faculty";"";"";"";"";"";"statutory";"4";"low";"none_detected";"high";"false";""
"CRC-CE-0039";"Costa Rica";"CRC-CE";"CÓDIGO ELECTORAL";"codigo_electoral_costa_rica.md";"codigo_ley";"3";"39";"";"CRC-CE 39";"Integración de las juntas en casos especiales Si al integrarse las juntas cantonales solamente se han propuesto dos o menos miembros, el TSE las completará con las personas adicionales que se requieran, de modo que se constituyan por lo menos con tres miembros. Cuando una situación idéntica se presente al integrar las juntas receptoras de votos, se seguirá el mismo procedimiento. Lo mismo se hará si los partidos no han propuesto integrantes para una junta receptora, en el plazo dispuesto en este Código. La coalición o fusión de dos o más partidos deberá tenerse como un solo partido para la postulación correspondiente en las juntas electorales. **\ #### SECCIÓN III** **JUNTAS RECEPTORAS DE VOTOS**";"vote|electoral_authority_internal_governance";"freedom_of_association";"TSE|Juntas_Electorales";"TSE";"";"yes";"";"";"";"";"statutory";"4";"low";"none_detected";"high";"false";""
"CRC-CE-0040";"Costa Rica";"CRC-CE";"CÓDIGO ELECTORAL";"codigo_electoral_costa_rica.md";"codigo_ley";"3";"40";"";"CRC-CE 40";"Atribuciones y deberes Corresponderá a las juntas receptoras de votos: > **a)** Recibir y revisar la documentación y los materiales electorales, y comunicar de inmediato al Tribunal o al asesor electoral, del respectivo cantón, cualquier faltante o irregularidad encontrada. > > **b)** Confeccionar las actas de apertura y cierre de la votación. > > **c)** Recibir el voto de los electores y resolver cualquier incidencia que se presente al respecto. > > **d)** Extender las certificaciones del número de votos emitidos en cualquier momento en que así lo solicite un fiscal de partido debidamente acreditado, sin exceder de tres por partido; las certificaciones serán firmadas por el presidente y el secretario. > > **e)** Escrutar preliminarmente los votos recibidos y computar por separado los emitidos a favor de cada partido. > > **f)** Comunicar al Tribunal, a la brevedad posible, el resultado de la votación por los medios que este disponga. > > **g)** Entregar a la junta cantonal o a quien el Tribunal indique, la documentación electoral y los materiales sobrantes, una vez cerrada el acta final de votación. > > **h)** Cualquier otra que determine la ley o disponga el Tribunal.";"vote";"active_suffrage";"Juntas_Electorales|Ciudadanos";"";"";"";"";"";"";"";"statutory";"4";"low";"none_detected";"high";"false";""
