"edge_id","country","mechanism_id","mechanism_name","source_actor_id","source_actor_name","target_actor_id","target_actor_name","relationship_type","process_stage","domestic_source_id","citation","legal_text_excerpt","legal_anchor_type","anchor_strength","mandatory_or_discretionary","timeline_defined","remedy_available","territorial_level","edge_confidence","edge_derivation_method","manual_review_required","notes","exclusion_reason"
"MEXV2-EDGE-0495","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 337 Num. 1","1. Los partidos políticos, a través de sus representantes en la Comisión Nacional de Vigilancia, tendrán derecho a verificar las listas nominales de electores residentes en el extranjero, a que se ref","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0496","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 338 Num. 1","1. A más tardar el 15 de febrero del año de la elección que corresponda, la Dirección Ejecutiva del Registro Federal de Electores pondrá a disposición de los partidos políticos las listas nominales de","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0497","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 338 Num. 2","2. Los partidos políticos podrán formular observaciones a dichas listas, señalando hechos y casos concretos e individualizados, hasta el 28 de febrero, inclusive.","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0498","Mexico","MEX-MECH-001","vote","MEX-ACT-007","Ciudadanos / Ciudadanas","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 340 Num. 2","2. La Dirección Ejecutiva del Registro Nacional de Electores pondrá a disposición de la Junta General Ejecutiva los sobres con el nombre y domicilio en el extranjero de cada uno de los ciudadanos que ","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0499","Mexico","MEX-MECH-001","vote","MEX-ACT-007","Ciudadanos / Ciudadanas","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 340 Num. 3","3. La Junta General Ejecutiva o el órgano que corresponda en las entidades federativas realizarán los actos necesarios para enviar, a cada ciudadano, a través del medio postal, con acuse de recibo, la","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0500","Mexico","MEX-MECH-001","vote","MEX-ACT-007","Ciudadanos / Ciudadanas","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 341 Num. 1","1. [Recibida la boleta electoral por los ciudadanos que eligieron votar por vía postal, o en forma presencial en los módulos que se instalen en las embajadas o consulados, o recibidos los números de i","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0501","Mexico","MEX-MECH-","","MEX-ACT-007","Ciudadanos / Ciudadanas","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 342 Num. 4","4. Los ciudadanos podrán enviar el sobre al que se refiere el párrafo 1 de este artículo, a través de los módulos que para tal efecto se instalen en las embajadas o consulados de México en el extranje","statutory","3","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0502","Mexico","MEX-MECH-001","vote","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 344","[1. La Junta General Ejecutiva o, en su caso, los Organismos Públicos Locales dispondrán lo necesario en relación al voto postal para: a) Recibir y registrar, señalando el día, los sobres que contiene","statutory","4","discretionary","no","no","yes","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0503","Mexico","MEX-MECH-001","vote","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 345 Num. 2","2. Respecto de los sobres o votos electrónicos recibidos después del plazo antes señalado, se elaborará una relación de sus remitentes y acto seguido, sin abrir la boleta electoral se procederá, en pr","statutory","4","discretionary","yes","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0504","Mexico","MEX-MECH-001","vote","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 346 Num. 4","4. Los partidos políticos y candidatos independientes designarán dos representantes por cada mesa y un representante general por cada veinte mesas, así como un representante general para el cómputo di","statutory","4","discretionary","no","no","yes","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0505","Mexico","MEX-MECH-001","vote","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 349 Num. 2","2. El personal del Instituto designado previamente por la Junta General Ejecutiva, procederá, en presencia de los representantes generales de los partidos políticos, a realizar la suma de los resultad","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0506","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 349 Num. 3","3. Las actas de cómputo distrital serán firmadas por el funcionario responsable y por el representante general de cada partido político designado para el efecto.","statutory","4","discretionary","no","no","yes","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0507","Mexico","MEX-MECH-001","vote","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 349 Num. 4","4. Los actos señalados en los párrafos anteriores de este artículo serán realizados en presencia de los representantes generales de los partidos políticos y los candidatos independientes para el cómpu","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0508","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 351 Num. 2","2. Los partidos políticos y los candidatos independientes recibirán copia legible de todas las actas.","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0509","Mexico","MEX-MECH-","","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 352 Num. 4","4. Los Organismos Públicos Locales llevarán a cabo las actividades previstas en los párrafos anteriores del presente artículo para la elección local que corresponda.","statutory","3","discretionary","no","no","yes","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0510","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 353 Num. 1","1. Los partidos políticos nacionales y locales, así como sus candidatos a cargos de elección popular no podrán realizar campaña electoral en el extranjero; en consecuencia, quedan prohibidas las activ","statutory","4","discretionary","no","no","yes","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0511","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 353 Num. 2","2. Durante el proceso electoral, en ningún caso y por ninguna circunstancia los partidos políticos y los candidatos independientes utilizarán recursos provenientes de financiamiento público o privado,","statutory","4","discretionary","no","yes","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0512","Mexico","MEX-MECH-001","vote","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 354 Num. 2","2. El Instituto establecerá los lineamientos que deberán seguir los Organismos Públicos Locales para garantizar el voto de los mexicanos residentes en el extranjero en las entidades federativas que co","statutory","4","discretionary","no","no","yes","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0513","Mexico","MEX-MECH-","","MEX-ACT-007","Ciudadanos / Ciudadanas","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 355","[1. El costo de los servicios postales derivado de los envíos que por correo realicen el Instituto y los Organismos Públicos Locales en las entidades federativas a los ciudadanos residentes en el extr","statutory","3","discretionary","no","no","yes","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0514","Mexico","MEX-MECH-","","MEX-ACT-007","Ciudadanos / Ciudadanas","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 355 Num. 2","2. El Instituto en coordinación con otros organismos públicos y la Secretaría de Relaciones Exteriores, deberá promover e instrumentar la instalación de dispositivos con acceso electrónico en las sede","statutory","3","discretionary","no","no","yes","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0515","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","MEX-ACT-007","Ciudadanos / Ciudadanas","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 361 Num. 1","1. El derecho de los ciudadanos de solicitar su registro de manera independiente a los partidos políticos se sujetará a los requisitos, condiciones y términos establecidos en la Constitución y en la p","statutory","4","discretionary","yes","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0518","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-007","Ciudadanos / Ciudadanas","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 368 Num. 1","1. Los ciudadanos que pretendan postular su candidatura independiente a un cargo de elección popular deberán hacerlo del conocimiento del Instituto por escrito en el formato que éste determine.","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0519","Mexico","MEX-MECH-","","MEX-ACT-007","Ciudadanos / Ciudadanas","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 368 Num. 3","3. Una vez hecha la comunicación a que se refiere el párrafo 1 de este artículo y recibida la constancia respectiva, los ciudadanos adquirirán la calidad de aspirantes.","statutory","3","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0520","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 368 Num. 4","4. Con la manifestación de intención, el candidato independiente deberá presentar la documentación que acredite la creación de la persona moral constituida en Asociación Civil, la cual deberá tener el","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0521","Mexico","MEX-MECH-","","MEX-ACT-007","Ciudadanos / Ciudadanas","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 370 Num. 1","1. Se entiende por actos tendentes a recabar el apoyo ciudadano, el conjunto de reuniones públicas, asambleas, marchas y todas aquellas actividades dirigidas a la ciudadanía en general, que realizan l","statutory","3","discretionary","yes","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0522","Mexico","MEX-MECH-001","vote","MEX-ACT-007","Ciudadanos / Ciudadanas","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 371","[1. Para la candidatura de Presidente de los Estados Unidos Mexicanos, la cédula de respaldo deberá contener cuando menos la firma de una cantidad de ciudadanos equivalente al 1% de la lista nominal d","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0523","Mexico","MEX-MECH-001","vote","MEX-ACT-007","Ciudadanos / Ciudadanas","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 371 Num. 2","2. Para fórmulas de senadores de mayoría relativa, la cédula de respaldo deberá contener cuando menos la firma de una cantidad de ciudadanos equivalente al 2% de la lista nominal de electores correspo","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0524","Mexico","MEX-MECH-001","vote","MEX-ACT-007","Ciudadanos / Ciudadanas","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 371 Num. 3","3. Para fórmula de diputados de mayoría relativa, la cédula de respaldo deberá contener cuando menos la firma de una cantidad de ciudadanos equivalente al 2% de la lista nominal de electores correspon","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0525","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 380 Num. 1","1. Son obligaciones de las personas aspirantes:  a) Conducirse con respeto irrestricto a lo dispuesto en la Constitución y en la presente Ley; b) No aceptar ni utilizar recursos de procedencia ilícita","statutory","4","discretionary","yes","yes","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0526","Mexico","MEX-MECH-004","independent_candidacies","MEX-ACT-007","Ciudadanos / Ciudadanas","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 381 Num. 1","1. Los ciudadanos que aspiren a participar como Candidatos Independientes en las elecciones federales de que se trate, deberán satisfacer, además de los requisitos señalados por la Constitución, los s","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0527","Mexico","MEX-MECH-004","independent_candidacies","MEX-ACT-007","Ciudadanos / Ciudadanas","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 383 Num. 1","1. Los ciudadanos que aspiren a participar como Candidatos Independientes a un cargo de elección popular deberán: a) Presentar su solicitud por escrito; b) La solicitud de registro deberá contener: I.","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0528","Mexico","MEX-MECH-001","vote","MEX-ACT-007","Ciudadanos / Ciudadanas","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 383 Fr. VI.","VI. La cédula de respaldo que contenga el nombre, firma y clave de elector o el número identificador al reverso de la credencial de elector derivado del reconocimiento óptico de caracteres (OCR) de la","statutory","4","discretionary","yes","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0529","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 383 Fr. VII.","VII. Manifestación por escrito, bajo protesta de decir verdad, de: 1) No aceptar recursos de procedencia ilícita para campañas y actos para obtener el apoyo ciudadano; 2) No ser presidente del comité ","statutory","4","discretionary","no","yes","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0530","Mexico","MEX-MECH-001","vote","MEX-ACT-007","Ciudadanos / Ciudadanas","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 385 Num. 1","1. Una vez que se cumplan los demás requisitos establecidos en esta Ley, la Dirección Ejecutiva del Registro Federal de Electores del Instituto procederá a verificar que se haya reunido el porcentaje ","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0531","Mexico","MEX-MECH-001","vote","MEX-ACT-007","Ciudadanos / Ciudadanas","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 385 Num. 2","2. Las firmas no se computarán para los efectos del porcentaje requerido cuando se presente alguna de las siguientes circunstancias: a) Nombres con datos falsos o erróneos; b) No se acompañen las copi","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0532","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 387 Num. 2","2. Los Candidatos Independientes que hayan sido registrados no podrán ser postulados como candidatos por un partido político o coalición en el mismo proceso electoral federal. #### Sección Tercera Del","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0533","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 393 Num. 1","1. Son prerrogativas y derechos de los Candidatos Independientes registrados: a) Participar en la campaña electoral correspondiente y en la elección al cargo para el que hayan sido registrados; b) Ten","statutory","4","discretionary","yes","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0534","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 407 Num. 1","1. Los Candidatos Independientes tendrán derecho a recibir financiamiento público para sus gastos de campaña. Para los efectos de la distribución del financiamiento público y prerrogativas a que tiene","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0535","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 412 Num. 1","1. El conjunto de Candidatos Independientes, según el tipo de elección, accederán a la radio y la televisión, como si se tratara de un partido de nuevo registro, únicamente en el porcentaje que se dis","statutory","4","discretionary","yes","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0536","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-006","Partidos Políticos Nacionales","MEX-ACT-007","Ciudadanos / Ciudadanas","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 414 Num. 1","1. Ninguna persona física o moral, sea a título propio o por cuenta de terceros, podrá contratar propaganda en radio y televisión para promover un Candidato Independiente o dirigida a influir en las p","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0537","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 421 Num. 1","1. Las franquicias postales para los Candidatos Independientes se sujetarán a las siguientes reglas: a) Cada uno de los Candidatos Independientes, será considerado como un partido de nuevo registro pa","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0538","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 424 Num. 1","1. La propaganda electoral de los Candidatos Independientes deberá tener el emblema y color o colores que los caractericen y diferencien de otros partidos políticos y de otros Candidatos Independiente","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0539","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 431 Num. 1","1. [Los candidatos deberán presentar ante la Unidad Técnica de Fiscalización de la Comisión de Fiscalización del Instituto los informes de campaña, respecto al origen y monto de los ingresos y egresos","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0540","Mexico","MEX-MECH-001","vote","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 431 Num. 3","3. El procedimiento para la presentación y revisión de los informes se sujetará a las reglas establecidas en la Ley General de Partidos Políticos. ## TÍTULO SEXTO De los Actos de la Jornada Electoral ","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0541","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 432 Num. 2","2. Se utilizará un recuadro para cada Candidato Independiente o fórmula de Candidatos Independientes, con el mismo tamaño y en un espacio de las mismas dimensiones que aquéllos que se destinen en la b","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0542","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 438 Num. 1","1. Corresponde al Instituto la organización, desarrollo, otorgamiento y vigilancia de las prerrogativas a los Candidatos Independientes, conforme a lo establecido en esta Ley para los partidos polític","statutory","4","mandatory","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0543","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","MEX-ACT-007","Ciudadanos / Ciudadanas","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 442 Num. 1","1. Son sujetos de responsabilidad por infracciones cometidas a las disposiciones electorales contenidas en esta Ley: a) Los partidos políticos; b) Las agrupaciones políticas; c) Los aspirantes, precan","statutory","4","discretionary","no","no","yes","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0544","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 443 Num. 1","1. Constituyen infracciones de los partidos políticos a la presente Ley: a) El incumplimiento de las obligaciones señaladas en la Ley General de Partidos Políticos y demás disposiciones aplicables de ","statutory","4","discretionary","yes","no","yes","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0545","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 444 Num. 1","1. Constituyen infracciones de las agrupaciones políticas a la presente Ley: a) El incumplimiento de las obligaciones que les señala la Ley General de Partidos Políticos, y b) El incumplimiento, en lo","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0546","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","MEX-ACT-007","Ciudadanos / Ciudadanas","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 447 Num. 1","1. Constituyen infracciones de los ciudadanos, de los dirigentes y afiliados a partidos políticos, o en su caso de cualquier persona física o moral, a la presente Ley: a) La negativa a entregar la inf","statutory","4","discretionary","yes","no","yes","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0547","Mexico","MEX-MECH-001","vote","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 449 Num. 1","1. Constituyen infracciones a la presente Ley de las autoridades o de las servidoras y los servidores públicos, según sea el caso, de cualquiera de los Poderes de la Unión; de los poderes locales; órg","statutory","4","discretionary","yes","no","yes","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0548","Mexico","MEX-MECH-001","vote","MEX-ACT-006","Partidos Políticos Nacionales","MEX-ACT-007","Ciudadanos / Ciudadanas","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 450 Num. 1","1. Constituyen infracciones a la presente Ley de los notarios públicos, el incumplimiento de las obligaciones de mantener abiertas sus oficinas el día de la elección y de atender las solicitudes que l","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0549","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 452 Num. 1","1. Constituyen infracciones a la presente Ley de los concesionarios de radio y televisión: a) La venta de tiempo de transmisión, en cualquier modalidad de programación, a los partidos políticos, aspir","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0550","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","MEX-ACT-007","Ciudadanos / Ciudadanas","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 453 Num. 1","1. Constituyen infracciones a la presente Ley de las organizaciones de ciudadanos que pretendan constituir partidos políticos: a) No informar mensualmente al Instituto o a los Organismos Públicos Loca","statutory","4","discretionary","no","yes","yes","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0551","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 454 Num. 1","1. Constituyen infracciones a la presente Ley de las organizaciones sindicales, laborales o patronales, o de cualquier otra agrupación con objeto social diferente a la creación de partidos políticos, ","statutory","4","discretionary","no","yes","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0552","Mexico","MEX-MECH-001","vote","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 455 Num. 1","1. Constituyen infracciones a la presente Ley de los ministros de culto, asociaciones, iglesias o agrupaciones de cualquier religión: a) La inducción a la abstención, a votar por un candidato o partid","statutory","4","discretionary","no","no","yes","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0553","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 456 Fr. V.","V.  En los casos de graves y reiteradas conductas violatorias de la Constitución y de esta Ley, especialmente en cuanto a sus obligaciones en materia de origen y destino de sus recursos, así como las ","statutory","4","discretionary","no","yes","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0554","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 456 Fr. III.","III. [Con la pérdida del derecho del precandidato infractor a ser registrado como candidato o, en su caso, si ya está hecho el registro, con la cancelación del mismo. Cuando las infracciones cometidas","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0555","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","MEX-ACT-007","Ciudadanos / Ciudadanas","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 456 Fr. II.","II. [Respecto de los ciudadanos, o de los dirigentes y afiliados a los partidos políticos: con multa de hasta quinientas veces la Unidad de Medida y Actualización; en el caso de aportaciones que viole","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
